multiplier,std_time,unix_time
1.33,2024-04-14 01:54:18+00:00,1713059658
7.07,2024-04-14 01:54:44+00:00,1713059684
2.05,2024-04-14 01:54:55+00:00,1713059695
1.2,2024-04-14 01:55:57+00:00,1713059757
1.06,2024-04-14 01:56:50+00:00,1713059810
3.74,2024-04-14 01:56:59+00:00,1713059819
1.64,2024-04-14 01:57:35+00:00,1713059855
1.47,2024-04-14 01:58:36+00:00,1713059916
1.07,2024-04-14 01:58:59+00:00,1713059939
5.98,2024-04-14 01:59:40+00:00,1713059980
4.75,2024-04-14 02:00:16+00:00,1713060016
1.47,2024-04-14 02:01:12+00:00,1713060072
1.88,2024-04-14 02:02:24+00:00,1713060144
4.46,2024-04-14 02:02:57+00:00,1713060177
1.37,2024-04-14 02:03:23+00:00,1713060203
2.12,2024-04-14 02:03:42+00:00,1713060222
1.13,2024-04-14 02:04:23+00:00,1713060263
2.03,2024-04-14 02:05:18+00:00,1713060318
3.86,2024-04-14 02:06:25+00:00,1713060385
3.95,2024-04-14 02:07:07+00:00,1713060427
9.6,2024-04-14 02:07:36+00:00,1713060456
1.03,2024-04-14 02:09:42+00:00,1713060582
3.26,2024-04-14 02:10:12+00:00,1713060612
1.39,2024-04-14 02:10:40+00:00,1713060640
1.16,2024-04-14 02:11:31+00:00,1713060691
2.64,2024-04-14 02:12:44+00:00,1713060764
1.03,2024-04-14 02:13:01+00:00,1713060781
7.17,2024-04-14 02:13:35+00:00,1713060815
1.24,2024-04-14 02:14:24+00:00,1713060864
1.49,2024-04-14 02:14:54+00:00,1713060894
1.97,2024-04-14 02:15:12+00:00,1713060912
1.12,2024-04-14 02:16:06+00:00,1713060966
1.87,2024-04-14 02:17:35+00:00,1713061055
1.62,2024-04-14 02:18:47+00:00,1713061127
1.21,2024-04-14 02:19:09+00:00,1713061149
4.47,2024-04-14 02:19:26+00:00,1713061166
9.34,2024-04-14 02:20:16+00:00,1713061216
1.9,2024-04-14 02:21:37+00:00,1713061297
1.57,2024-04-14 02:22:54+00:00,1713061374
1.1,2024-04-14 02:24:48+00:00,1713061488
1.91,2024-04-14 02:25:35+00:00,1713061535
8.04,2024-04-14 02:26:54+00:00,1713061614
1.76,2024-04-14 02:27:21+00:00,1713061641
1.95,2024-04-14 02:28:32+00:00,1713061712
5.03,2024-04-14 02:29:10+00:00,1713061750
3.16,2024-04-14 02:29:35+00:00,1713061775
1.04,2024-04-14 02:30:28+00:00,1713061828
1.39,2024-04-14 02:31:02+00:00,1713061862
4.34,2024-04-14 02:31:25+00:00,1713061885
1.65,2024-04-14 02:31:46+00:00,1713061906
6.7,2024-04-14 02:32:34+00:00,1713061954
4.72,2024-04-14 02:33:07+00:00,1713061987
1.73,2024-04-14 02:33:39+00:00,1713062019
27.34,2024-04-14 02:34:33+00:00,1713062073
1.51,2024-04-14 02:34:56+00:00,1713062096
1.15,2024-04-14 02:35:13+00:00,1713062113
5.05,2024-04-14 02:36:26+00:00,1713062186
2.21,2024-04-14 02:37:56+00:00,1713062276
1.13,2024-04-14 02:38:24+00:00,1713062304
1.75,2024-04-14 02:38:55+00:00,1713062335
1.33,2024-04-14 02:39:05+00:00,1713062345
2.91,2024-04-14 02:39:36+00:00,1713062376
1.68,2024-04-14 02:39:46+00:00,1713062386
533.65,2024-04-14 02:41:13+00:00,1713062473
1.9,2024-04-14 02:42:11+00:00,1713062531
1.49,2024-04-14 02:43:30+00:00,1713062610
3.65,2024-04-14 02:43:54+00:00,1713062634
3.41,2024-04-14 02:44:29+00:00,1713062669
5.03,2024-04-14 02:44:50+00:00,1713062690
1.81,2024-04-14 02:45:25+00:00,1713062725
3.34,2024-04-14 02:46:17+00:00,1713062777
2.39,2024-04-14 02:46:23+00:00,1713062783
1.47,2024-04-14 02:46:56+00:00,1713062816
2.0,2024-04-14 02:47:30+00:00,1713062850
1.04,2024-04-14 02:48:34+00:00,1713062914
53.38,2024-04-14 02:49:18+00:00,1713062958
1.33,2024-04-14 02:49:35+00:00,1713062975
1.3,2024-04-14 02:49:53+00:00,1713062993
20.93,2024-04-14 02:51:13+00:00,1713063073
2.82,2024-04-14 02:52:03+00:00,1713063123
3.89,2024-04-14 02:53:01+00:00,1713063181
1.33,2024-04-14 02:53:44+00:00,1713063224
1.8,2024-04-14 02:54:09+00:00,1713063249
1.93,2024-04-14 02:54:33+00:00,1713063273
1.13,2024-04-14 02:54:53+00:00,1713063293
15.22,2024-04-14 02:55:53+00:00,1713063353
61.13,2024-04-14 02:56:29+00:00,1713063389
1.0,2024-04-14 02:57:12+00:00,1713063432
1.65,2024-04-14 02:58:35+00:00,1713063515
1.93,2024-04-14 02:58:56+00:00,1713063536
1.44,2024-04-14 02:59:02+00:00,1713063542
2.85,2024-04-14 02:59:24+00:00,1713063564
1.72,2024-04-14 02:59:57+00:00,1713063597
1.91,2024-04-14 03:01:23+00:00,1713063683
4.16,2024-04-14 03:01:52+00:00,1713063712
3.75,2024-04-14 03:02:16+00:00,1713063736
1.91,2024-04-14 03:03:32+00:00,1713063812
2.2,2024-04-14 03:03:56+00:00,1713063836
3.22,2024-04-14 03:04:26+00:00,1713063866
1.0,2024-04-14 03:04:34+00:00,1713063874
1.0,2024-04-14 03:04:53+00:00,1713063893
1.63,2024-04-14 03:06:53+00:00,1713064013
2.03,2024-04-14 03:08:26+00:00,1713064106
4.4,2024-04-14 03:08:42+00:00,1713064122
1.23,2024-04-14 03:08:58+00:00,1713064138
1.54,2024-04-14 03:09:17+00:00,1713064157
21.16,2024-04-14 03:10:11+00:00,1713064211
2.07,2024-04-14 03:11:21+00:00,1713064281
4.21,2024-04-14 03:12:53+00:00,1713064373
5.12,2024-04-14 03:14:41+00:00,1713064481
4.42,2024-04-14 03:15:23+00:00,1713064523
1.74,2024-04-14 03:16:36+00:00,1713064596
2.25,2024-04-14 03:18:16+00:00,1713064696
1.0,2024-04-14 03:18:32+00:00,1713064712
2.54,2024-04-14 03:18:55+00:00,1713064735
1.12,2024-04-14 03:19:12+00:00,1713064752
1.19,2024-04-14 03:19:35+00:00,1713064775
1.79,2024-04-14 03:19:57+00:00,1713064797
2.22,2024-04-14 03:21:10+00:00,1713064870
1.34,2024-04-14 03:23:09+00:00,1713064989
1.09,2024-04-14 03:23:39+00:00,1713065019
1.26,2024-04-14 03:24:03+00:00,1713065043
1.65,2024-04-14 03:24:14+00:00,1713065054
5.41,2024-04-14 03:24:38+00:00,1713065078
2.08,2024-04-14 03:24:57+00:00,1713065097
2.38,2024-04-14 03:25:22+00:00,1713065122
1.73,2024-04-14 03:26:27+00:00,1713065187
2.38,2024-04-14 03:28:25+00:00,1713065305
1.15,2024-04-14 03:28:53+00:00,1713065333
59.55,2024-04-14 03:29:55+00:00,1713065395
1.0,2024-04-14 03:30:17+00:00,1713065417
4.38,2024-04-14 03:31:20+00:00,1713065480
2.02,2024-04-14 03:32:03+00:00,1713065523
2.08,2024-04-14 03:33:49+00:00,1713065629
2.81,2024-04-14 03:34:10+00:00,1713065650
1.76,2024-04-14 03:34:27+00:00,1713065667
1.78,2024-04-14 03:35:14+00:00,1713065714
2.67,2024-04-14 03:35:57+00:00,1713065757
1.58,2024-04-14 03:36:38+00:00,1713065798
5.83,2024-04-14 03:38:07+00:00,1713065887
1.14,2024-04-14 03:38:40+00:00,1713065920
1.03,2024-04-14 03:38:44+00:00,1713065924
1.04,2024-04-14 03:39:06+00:00,1713065946
2.31,2024-04-14 03:39:21+00:00,1713065961
4.65,2024-04-14 03:39:47+00:00,1713065987
1.72,2024-04-14 03:40:24+00:00,1713066024
20.14,2024-04-14 03:42:42+00:00,1713066162
1.45,2024-04-14 03:43:30+00:00,1713066210
2.13,2024-04-14 03:44:21+00:00,1713066261
3.18,2024-04-14 03:44:54+00:00,1713066294
7.57,2024-04-14 03:45:24+00:00,1713066324
1.53,2024-04-14 03:46:43+00:00,1713066403
1.01,2024-04-14 03:48:03+00:00,1713066483
2.63,2024-04-14 03:48:25+00:00,1713066505
1.89,2024-04-14 03:48:56+00:00,1713066536
3.22,2024-04-14 03:49:53+00:00,1713066593
1.2,2024-04-14 03:50:27+00:00,1713066627
1.67,2024-04-14 03:51:34+00:00,1713066694
228.44,2024-04-14 03:52:13+00:00,1713066733
92.2,2024-04-14 03:54:04+00:00,1713066844
2.83,2024-04-14 03:54:49+00:00,1713066889
1.18,2024-04-14 03:56:31+00:00,1713066991
14.93,2024-04-14 03:57:48+00:00,1713067068
1.03,2024-04-14 03:59:14+00:00,1713067154
1.0,2024-04-14 03:59:36+00:00,1713067176
3.98,2024-04-14 04:00:07+00:00,1713067207
5.07,2024-04-14 04:01:19+00:00,1713067279
7.58,2024-04-14 04:03:16+00:00,1713067396
2.84,2024-04-14 04:03:53+00:00,1713067433
2.59,2024-04-14 04:04:33+00:00,1713067473
3.51,2024-04-14 04:04:58+00:00,1713067498
1.42,2024-04-14 04:05:55+00:00,1713067555
3.96,2024-04-14 04:07:26+00:00,1713067646
3.6,2024-04-14 04:09:40+00:00,1713067780
1.27,2024-04-14 04:10:24+00:00,1713067824
2.06,2024-04-14 04:11:42+00:00,1713067902
1.19,2024-04-14 04:13:24+00:00,1713068004
1.59,2024-04-14 04:13:53+00:00,1713068033
3.37,2024-04-14 04:14:10+00:00,1713068050
3.07,2024-04-14 04:14:54+00:00,1713068094
2.67,2024-04-14 04:15:37+00:00,1713068137
2.37,2024-04-14 04:16:54+00:00,1713068214
1.58,2024-04-14 04:18:32+00:00,1713068312
1.0,2024-04-14 04:19:36+00:00,1713068376
1.11,2024-04-14 04:19:59+00:00,1713068399
4.19,2024-04-14 04:21:13+00:00,1713068473
1.27,2024-04-14 04:22:17+00:00,1713068537
1.25,2024-04-14 04:23:28+00:00,1713068608
7.98,2024-04-14 04:24:07+00:00,1713068647
4.59,2024-04-14 04:24:24+00:00,1713068664
1.1,2024-04-14 04:24:39+00:00,1713068679
6.7,2024-04-14 04:25:14+00:00,1713068714
11.77,2024-04-14 04:26:03+00:00,1713068763
1.75,2024-04-14 04:27:59+00:00,1713068879
1.12,2024-04-14 04:28:23+00:00,1713068903
1.0,2024-04-14 04:32:22+00:00,1713069142
2.92,2024-04-14 04:32:54+00:00,1713069174
1.0,2024-04-14 04:34:32+00:00,1713069272
2.33,2024-04-14 04:35:02+00:00,1713069302
1.0,2024-04-14 04:36:29+00:00,1713069389
4.15,2024-04-14 04:38:26+00:00,1713069506
1.2,2024-04-14 04:39:26+00:00,1713069566
1.06,2024-04-14 04:40:11+00:00,1713069611
2.01,2024-04-14 04:40:29+00:00,1713069629
2.37,2024-04-14 04:41:37+00:00,1713069697
3.64,2024-04-14 04:42:15+00:00,1713069735
2.15,2024-04-14 04:45:10+00:00,1713069910
7.77,2024-04-14 04:46:48+00:00,1713070008
129.31,2024-04-14 04:47:41+00:00,1713070061
1.05,2024-04-14 04:49:00+00:00,1713070140
1.18,2024-04-14 04:49:30+00:00,1713070170
1.16,2024-04-14 04:50:00+00:00,1713070200
2.3,2024-04-14 04:52:01+00:00,1713070321
2.54,2024-04-14 04:52:44+00:00,1713070364
1.1,2024-04-14 04:53:39+00:00,1713070419
1.81,2024-04-14 04:54:25+00:00,1713070465
1.14,2024-04-14 04:54:53+00:00,1713070493
1.57,2024-04-14 04:55:20+00:00,1713070520
1.07,2024-04-14 04:57:25+00:00,1713070645
5.04,2024-04-14 04:58:48+00:00,1713070728
1.06,2024-04-14 04:59:13+00:00,1713070753
1.61,2024-04-14 04:59:20+00:00,1713070760
1.46,2024-04-14 04:59:39+00:00,1713070779
1.44,2024-04-14 04:59:54+00:00,1713070794
2.53,2024-04-14 05:00:14+00:00,1713070814
1.67,2024-04-14 05:00:46+00:00,1713070846
1.08,2024-04-14 05:02:23+00:00,1713070943
3.18,2024-04-14 05:04:50+00:00,1713071090
8.73,2024-04-14 05:08:27+00:00,1713071307
6.2,2024-04-14 05:09:35+00:00,1713071375
324.03,2024-04-14 05:10:48+00:00,1713071448
4.03,2024-04-14 05:12:11+00:00,1713071531
3.33,2024-04-14 05:12:54+00:00,1713071574
1.05,2024-04-14 05:15:26+00:00,1713071726
1.54,2024-04-14 05:15:49+00:00,1713071749
1.04,2024-04-14 05:16:07+00:00,1713071767
5.17,2024-04-14 05:17:59+00:00,1713071879
1.2,2024-04-14 05:19:14+00:00,1713071954
16.1,2024-04-14 05:20:35+00:00,1713072035
1.85,2024-04-14 05:21:04+00:00,1713072064
1.97,2024-04-14 05:22:05+00:00,1713072125
4.39,2024-04-14 05:22:39+00:00,1713072159
1.04,2024-04-14 05:23:57+00:00,1713072237
1.08,2024-04-14 05:24:49+00:00,1713072289
2.04,2024-04-14 05:25:12+00:00,1713072312
1.0,2024-04-14 05:25:26+00:00,1713072326
2.49,2024-04-14 05:26:39+00:00,1713072399
1.15,2024-04-14 05:27:32+00:00,1713072452
1.98,2024-04-14 05:29:55+00:00,1713072595
35.57,2024-04-14 05:32:22+00:00,1713072742
13.05,2024-04-14 05:33:08+00:00,1713072788
2.84,2024-04-14 05:33:56+00:00,1713072836
6.16,2024-04-14 05:34:43+00:00,1713072883
1.23,2024-04-14 05:34:55+00:00,1713072895
1.37,2024-04-14 05:35:31+00:00,1713072931
1.07,2024-04-14 05:36:26+00:00,1713072986
2.11,2024-04-14 05:37:46+00:00,1713073066
1.32,2024-04-14 05:38:28+00:00,1713073108
16.25,2024-04-14 05:39:26+00:00,1713073166
3.19,2024-04-14 05:39:50+00:00,1713073190
1.73,2024-04-14 05:40:02+00:00,1713073202
1.1,2024-04-14 05:40:22+00:00,1713073222
40.79,2024-04-14 05:41:41+00:00,1713073301
1.08,2024-04-14 05:43:20+00:00,1713073400
214.89,2024-04-14 05:43:45+00:00,1713073425
2.1,2024-04-14 05:44:06+00:00,1713073446
3.38,2024-04-14 05:44:41+00:00,1713073481
1.02,2024-04-14 05:46:41+00:00,1713073601
2.27,2024-04-14 05:48:30+00:00,1713073710
1.0,2024-04-14 05:49:11+00:00,1713073751
39.58,2024-04-14 05:49:40+00:00,1713073780
1.28,2024-04-14 05:50:18+00:00,1713073818
20.09,2024-04-14 05:51:06+00:00,1713073866
9.85,2024-04-14 05:52:58+00:00,1713073978
8.67,2024-04-14 05:54:15+00:00,1713074055
1.91,2024-04-14 05:54:54+00:00,1713074094
13.9,2024-04-14 05:55:20+00:00,1713074120
5.07,2024-04-14 05:57:35+00:00,1713074255
1.68,2024-04-14 05:59:13+00:00,1713074353
1.43,2024-04-14 05:59:43+00:00,1713074383
1.31,2024-04-14 06:00:23+00:00,1713074423
1.67,2024-04-14 06:02:20+00:00,1713074540
4.28,2024-04-14 06:04:26+00:00,1713074666
1.31,2024-04-14 06:04:55+00:00,1713074695
1.26,2024-04-14 06:05:13+00:00,1713074713
1.17,2024-04-14 06:06:15+00:00,1713074775
1.69,2024-04-14 06:07:52+00:00,1713074872
1.25,2024-04-14 06:08:39+00:00,1713074919
9.02,2024-04-14 06:09:18+00:00,1713074958
1.0,2024-04-14 06:09:53+00:00,1713074993
1.19,2024-04-14 06:10:54+00:00,1713075054
1.85,2024-04-14 06:11:57+00:00,1713075117
3.92,2024-04-14 06:13:17+00:00,1713075197
1.0,2024-04-14 06:14:50+00:00,1713075290
1.0,2024-04-14 06:15:20+00:00,1713075320
3.47,2024-04-14 06:17:19+00:00,1713075439
54.22,2024-04-14 06:17:56+00:00,1713075476
3.01,2024-04-14 06:18:36+00:00,1713075516
1.06,2024-04-14 06:20:43+00:00,1713075643
1.81,2024-04-14 06:21:34+00:00,1713075694
1.91,2024-04-14 06:22:29+00:00,1713075749
1.96,2024-04-14 06:23:17+00:00,1713075797
5.06,2024-04-14 06:24:24+00:00,1713075864
3.11,2024-04-14 06:27:51+00:00,1713076071
1.0,2024-04-14 06:29:44+00:00,1713076184
1.04,2024-04-14 06:30:02+00:00,1713076202
7.92,2024-04-14 06:31:01+00:00,1713076261
2.0,2024-04-14 06:33:06+00:00,1713076386
5.52,2024-04-14 06:34:31+00:00,1713076471
2.71,2024-04-14 06:34:44+00:00,1713076484
1.23,2024-04-14 06:35:08+00:00,1713076508
1.5,2024-04-14 06:35:36+00:00,1713076536
5.64,2024-04-14 06:36:34+00:00,1713076594
1.01,2024-04-14 06:38:45+00:00,1713076725
1.36,2024-04-14 06:38:56+00:00,1713076736
2.08,2024-04-14 06:39:24+00:00,1713076764
2.05,2024-04-14 06:39:52+00:00,1713076792
2.9,2024-04-14 06:40:52+00:00,1713076852
1.1,2024-04-14 06:41:50+00:00,1713076910
1.48,2024-04-14 06:43:16+00:00,1713076996
3.13,2024-04-14 06:44:20+00:00,1713077060
1.84,2024-04-14 06:44:43+00:00,1713077083
1.0,2024-04-14 06:45:35+00:00,1713077135
9.92,2024-04-14 06:48:04+00:00,1713077284
1.45,2024-04-14 06:49:55+00:00,1713077395
1.11,2024-04-14 06:53:24+00:00,1713077604
5.94,2024-04-14 06:54:38+00:00,1713077678
3.67,2024-04-14 06:55:12+00:00,1713077712
1.81,2024-04-14 06:55:41+00:00,1713077741
3.18,2024-04-14 06:57:54+00:00,1713077874
4.36,2024-04-14 06:58:26+00:00,1713077906
1.0,2024-04-14 06:58:53+00:00,1713077933
1.42,2024-04-14 06:59:24+00:00,1713077964
1.95,2024-04-14 06:59:46+00:00,1713077986
2.14,2024-04-14 07:01:44+00:00,1713078104
1.03,2024-04-14 07:05:08+00:00,1713078308
1.19,2024-04-14 07:07:04+00:00,1713078424
6.83,2024-04-14 07:09:11+00:00,1713078551
5.02,2024-04-14 07:09:35+00:00,1713078575
1.17,2024-04-14 07:10:29+00:00,1713078629
7.36,2024-04-14 07:12:35+00:00,1713078755
3.13,2024-04-14 07:13:17+00:00,1713078797
2.04,2024-04-14 07:14:44+00:00,1713078884
1.88,2024-04-14 07:15:53+00:00,1713078953
1.02,2024-04-14 07:18:38+00:00,1713079118
1.0,2024-04-14 07:19:17+00:00,1713079157
3.52,2024-04-14 07:20:01+00:00,1713079201
4.32,2024-04-14 07:22:57+00:00,1713079377
3.11,2024-04-14 07:24:16+00:00,1713079456
1.05,2024-04-14 07:24:57+00:00,1713079497
1.66,2024-04-14 07:27:25+00:00,1713079645
8.86,2024-04-14 07:30:26+00:00,1713079826
1.35,2024-04-14 07:31:33+00:00,1713079893
3.71,2024-04-14 07:32:02+00:00,1713079922
2.89,2024-04-14 07:33:37+00:00,1713080017
1.0,2024-04-14 07:36:07+00:00,1713080167
1.95,2024-04-14 07:38:13+00:00,1713080293
2.6,2024-04-14 07:41:21+00:00,1713080481
1.07,2024-04-14 07:42:09+00:00,1713080529
3.25,2024-04-14 07:44:44+00:00,1713080684
8.92,2024-04-14 07:46:33+00:00,1713080793
2.36,2024-04-14 07:47:28+00:00,1713080848
1.27,2024-04-14 07:49:02+00:00,1713080942
4.12,2024-04-14 07:49:39+00:00,1713080979
1.66,2024-04-14 07:50:37+00:00,1713081037
2.97,2024-04-14 07:52:54+00:00,1713081174
3.47,2024-04-14 07:55:23+00:00,1713081323
1.41,2024-04-14 07:55:37+00:00,1713081337
1.3,2024-04-14 07:56:48+00:00,1713081408
2.63,2024-04-14 07:57:20+00:00,1713081440
1.58,2024-04-14 08:14:26+00:00,1713082466
4.6,2024-04-14 08:17:11+00:00,1713082631
6.28,2024-04-14 08:18:46+00:00,1713082726
7.16,2024-04-14 08:19:29+00:00,1713082769
1.37,2024-04-14 08:20:19+00:00,1713082819
1.03,2024-04-14 08:21:17+00:00,1713082877
1.18,2024-04-14 08:22:46+00:00,1713082966
1.44,2024-04-14 08:27:06+00:00,1713083226
32.78,2024-04-14 08:28:21+00:00,1713083301
1.15,2024-04-14 08:28:32+00:00,1713083312
63.04,2024-04-14 08:29:41+00:00,1713083381
2.89,2024-04-14 08:30:05+00:00,1713083405
1.88,2024-04-14 08:30:53+00:00,1713083453
8.39,2024-04-14 08:31:15+00:00,1713083475
33.04,2024-04-14 08:32:03+00:00,1713083523
1.23,2024-04-14 08:33:26+00:00,1713083606
3.2,2024-04-14 08:33:38+00:00,1713083618
1.33,2024-04-14 08:34:03+00:00,1713083643
1.22,2024-04-14 08:34:16+00:00,1713083656
2.31,2024-04-14 08:34:49+00:00,1713083689
1.08,2024-04-14 08:35:14+00:00,1713083714
18.58,2024-04-14 08:35:59+00:00,1713083759
1.33,2024-04-14 08:36:56+00:00,1713083816
1.09,2024-04-14 08:37:55+00:00,1713083875
4.53,2024-04-14 08:38:52+00:00,1713083932
4.43,2024-04-14 08:39:21+00:00,1713083961
2.38,2024-04-14 08:40:42+00:00,1713084042
2.06,2024-04-14 08:42:07+00:00,1713084127
12.99,2024-04-14 08:44:01+00:00,1713084241
3.63,2024-04-14 08:44:09+00:00,1713084249
9.7,2024-04-14 08:44:49+00:00,1713084289
4.6,2024-04-14 08:45:46+00:00,1713084346
2.73,2024-04-14 08:46:17+00:00,1713084377
1.56,2024-04-14 08:46:50+00:00,1713084410
27.89,2024-04-14 08:48:16+00:00,1713084496
1.3,2024-04-14 08:49:46+00:00,1713084586
1.35,2024-04-14 08:50:08+00:00,1713084608
1.31,2024-04-14 08:50:43+00:00,1713084643
10.28,2024-04-14 08:51:44+00:00,1713084704
6.58,2024-04-14 08:53:30+00:00,1713084810
1.68,2024-04-14 08:53:48+00:00,1713084828
60.31,2024-04-14 08:54:42+00:00,1713084882
1.36,2024-04-14 08:55:35+00:00,1713084935
1.0,2024-04-14 08:56:31+00:00,1713084991
2.95,2024-04-14 08:59:07+00:00,1713085147
1.06,2024-04-14 08:59:58+00:00,1713085198
3.07,2024-04-14 09:01:29+00:00,1713085289
2.17,2024-04-14 09:03:09+00:00,1713085389
1.39,2024-04-14 09:04:06+00:00,1713085446
4.13,2024-04-14 09:04:40+00:00,1713085480
1.01,2024-04-14 09:05:17+00:00,1713085517
4.5,2024-04-14 09:07:09+00:00,1713085629
4.77,2024-04-14 09:09:05+00:00,1713085745
10.83,2024-04-14 09:09:59+00:00,1713085799
2.88,2024-04-14 09:10:23+00:00,1713085823
4.92,2024-04-14 09:10:55+00:00,1713085855
2.74,2024-04-14 09:11:39+00:00,1713085899
9.79,2024-04-14 09:14:52+00:00,1713086092
1.48,2024-04-14 09:15:32+00:00,1713086132
2.46,2024-04-14 09:17:07+00:00,1713086227
2.62,2024-04-14 09:18:46+00:00,1713086326
7.03,2024-04-14 09:19:39+00:00,1713086379
1.0,2024-04-14 09:19:46+00:00,1713086386
23.9,2024-04-14 09:20:34+00:00,1713086434
1.04,2024-04-14 09:20:53+00:00,1713086453
3.28,2024-04-14 09:22:44+00:00,1713086564
1.16,2024-04-14 09:23:17+00:00,1713086597
1.2,2024-04-14 09:23:57+00:00,1713086637
6.47,2024-04-14 09:24:41+00:00,1713086681
1.69,2024-04-14 09:24:50+00:00,1713086690
1.21,2024-04-14 09:25:36+00:00,1713086736
1.38,2024-04-14 09:28:38+00:00,1713086918
1.02,2024-04-14 09:29:18+00:00,1713086958
7.26,2024-04-14 09:29:48+00:00,1713086988
2.95,2024-04-14 09:31:20+00:00,1713087080
1.31,2024-04-14 09:33:06+00:00,1713087186
24.27,2024-04-14 09:34:22+00:00,1713087262
4.06,2024-04-14 09:35:01+00:00,1713087301
2.48,2024-04-14 09:35:09+00:00,1713087309
1.06,2024-04-14 09:36:30+00:00,1713087390
1.5,2024-04-14 09:37:47+00:00,1713087467
1.71,2024-04-14 09:39:05+00:00,1713087545
1.58,2024-04-14 09:39:43+00:00,1713087583
2.45,2024-04-14 09:40:02+00:00,1713087602
1.05,2024-04-14 09:42:41+00:00,1713087761
3.71,2024-04-14 09:43:05+00:00,1713087785
1.18,2024-04-14 09:46:46+00:00,1713088006
10.59,2024-04-14 09:47:33+00:00,1713088053
20.92,2024-04-14 09:49:52+00:00,1713088192
1.37,2024-04-14 09:50:12+00:00,1713088212
1.12,2024-04-14 09:50:18+00:00,1713088218
1.05,2024-04-14 09:52:00+00:00,1713088320
12.73,2024-04-14 09:52:23+00:00,1713088343
3.11,2024-04-14 09:53:43+00:00,1713088423
349.84,2024-04-14 09:54:26+00:00,1713088466
1.55,2024-04-14 09:54:58+00:00,1713088498
30.27,2024-04-14 09:56:24+00:00,1713088584
7.81,2024-04-14 09:58:25+00:00,1713088705
2.13,2024-04-14 09:58:37+00:00,1713088717
8.13,2024-04-14 09:59:35+00:00,1713088775
1.34,2024-04-14 09:59:52+00:00,1713088792
1.0,2024-04-14 10:00:27+00:00,1713088827
2.89,2024-04-14 10:01:48+00:00,1713088908
1.38,2024-04-14 10:03:28+00:00,1713089008
4.06,2024-04-14 10:04:50+00:00,1713089090
1.0,2024-04-14 10:05:15+00:00,1713089115
2.25,2024-04-14 10:06:16+00:00,1713089176
1.55,2024-04-14 10:08:35+00:00,1713089315
2.7,2024-04-14 10:08:58+00:00,1713089338
14.34,2024-04-14 10:09:41+00:00,1713089381
2.72,2024-04-14 10:11:02+00:00,1713089462
8.07,2024-04-14 10:12:11+00:00,1713089531
2.3,2024-04-14 10:13:28+00:00,1713089608
2.16,2024-04-14 10:14:00+00:00,1713089640
2.02,2024-04-14 10:14:30+00:00,1713089670
1.3,2024-04-14 10:15:00+00:00,1713089700
14.22,2024-04-14 10:16:09+00:00,1713089769
1.18,2024-04-14 10:17:12+00:00,1713089832
1.62,2024-04-14 10:18:19+00:00,1713089899
2.75,2024-04-14 10:19:32+00:00,1713089972
54.79,2024-04-14 10:19:45+00:00,1713089985
1.13,2024-04-14 10:20:11+00:00,1713090011
1.9,2024-04-14 10:21:59+00:00,1713090119
1.31,2024-04-14 10:24:30+00:00,1713090270
18.04,2024-04-14 10:25:17+00:00,1713090317
7.17,2024-04-14 10:26:17+00:00,1713090377
1.82,2024-04-14 10:26:54+00:00,1713090414
29.87,2024-04-14 10:29:00+00:00,1713090540
5.13,2024-04-14 10:30:01+00:00,1713090601
7.73,2024-04-14 10:30:59+00:00,1713090659
1.1,2024-04-14 10:31:48+00:00,1713090708
1.47,2024-04-14 10:32:08+00:00,1713090728
1.09,2024-04-14 10:32:51+00:00,1713090771
1.02,2024-04-14 10:33:21+00:00,1713090801
1.31,2024-04-14 10:35:08+00:00,1713090908
1.85,2024-04-14 10:36:56+00:00,1713091016
1.14,2024-04-14 10:39:23+00:00,1713091163
1.28,2024-04-14 10:40:24+00:00,1713091224
3.55,2024-04-14 10:40:56+00:00,1713091256
1.42,2024-04-14 10:42:42+00:00,1713091362
3.37,2024-04-14 10:45:33+00:00,1713091533
1.45,2024-04-14 10:47:47+00:00,1713091667
1.02,2024-04-14 10:49:21+00:00,1713091761
2.02,2024-04-14 10:49:53+00:00,1713091793
1.0,2024-04-14 10:50:38+00:00,1713091838
2.48,2024-04-14 10:51:18+00:00,1713091878
1.03,2024-04-14 10:54:35+00:00,1713092075
14.25,2024-04-14 10:55:07+00:00,1713092107
4.23,2024-04-14 10:55:23+00:00,1713092123
3.16,2024-04-14 10:57:39+00:00,1713092259
11.41,2024-04-14 10:58:21+00:00,1713092301
7.13,2024-04-14 10:58:55+00:00,1713092335
2.9,2024-04-14 10:59:20+00:00,1713092360
2.27,2024-04-14 11:00:13+00:00,1713092413
1.29,2024-04-14 11:01:57+00:00,1713092517
15.52,2024-04-14 11:04:12+00:00,1713092652
2.87,2024-04-14 11:04:54+00:00,1713092694
1.01,2024-04-14 11:07:09+00:00,1713092829
224.82,2024-04-14 11:09:32+00:00,1713092972
1.26,2024-04-14 11:09:50+00:00,1713092990
16.66,2024-04-14 11:10:34+00:00,1713093034
2.5,2024-04-14 11:12:35+00:00,1713093155
3.31,2024-04-14 11:14:06+00:00,1713093246
7.62,2024-04-14 11:14:38+00:00,1713093278
2.11,2024-04-14 11:15:02+00:00,1713093302
1.12,2024-04-14 11:16:18+00:00,1713093378
1.97,2024-04-14 11:17:44+00:00,1713093464
